youtube_id,label,path
C7KyFnNNNy0,writing,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\C7KyFnNNNy0_000011_000021.mp4
PFWwUdp1hBc,texting,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\PFWwUdp1hBc_000057_000067.mp4
XLX8CehuDZA,ripping paper,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\XLX8CehuDZA_000047_000057.mp4
senDVDo61B0,situp,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\senDVDo61B0_000003_000013.mp4
em6TioQwyAg,cooking chicken,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\em6TioQwyAg_000067_000077.mp4
luvW3J5fax0,golf driving,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\luvW3J5fax0_000077_000087.mp4
krKQzOas89g,ripping paper,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\krKQzOas89g_000006_000016.mp4
wbfqHLqdhX8,playing clarinet,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\wbfqHLqdhX8_000059_000069.mp4
OPJoNtJXfk8,writing,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\OPJoNtJXfk8_000115_000125.mp4
HiPTOw-gZYg,playing ice hockey,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\HiPTOw-gZYg_000051_000061.mp4
ck7BdprqdtA,playing ice hockey,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\ck7BdprqdtA_000175_000185.mp4
2KWWogyb6zY,flipping pancake,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\2KWWogyb6zY_000000_000010.mp4
6b39GSXqCZA,ripping paper,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\6b39GSXqCZA_000122_000132.mp4
jGKuSMkJvTY,situp,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\jGKuSMkJvTY_000000_000010.mp4
pZWHME6hiv4,ripping paper,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\pZWHME6hiv4_000010_000020.mp4
Np4bHZjcfuw,spraying,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\Np4bHZjcfuw_000077_000087.mp4
jzOlND5SU5k,cooking chicken,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\jzOlND5SU5k_000302_000312.mp4
xCplsH6deic,playing kickball,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\xCplsH6deic_000056_000066.mp4
np2Hi-nSznc,golf driving,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\np2Hi-nSznc_000003_000013.mp4
N7ni6eE-SoY,playing kickball,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\N7ni6eE-SoY_000395_000405.mp4
O6nlCVVV5r8,wrapping present,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\O6nlCVVV5r8_000108_000118.mp4
wnqsA751OCY,hopscotch,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\wnqsA751OCY_000049_000059.mp4
LMvTKYBz-f8,baking cookies,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\LMvTKYBz-f8_000004_000014.mp4
yICKCyxXkzg,flipping pancake,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\yICKCyxXkzg_000052_000062.mp4
S52Ofejeot8,cooking chicken,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\S52Ofejeot8_000105_000115.mp4
dAfmMHSyQfE,writing,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\dAfmMHSyQfE_000668_000678.mp4
lhgA6NzAv1Q,riding camel,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\lhgA6NzAv1Q_000004_000014.mp4
V1eT9bODsV4,playing ice hockey,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\V1eT9bODsV4_000094_000104.mp4
emu25nWf2Do,texting,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\emu25nWf2Do_000099_000109.mp4
sIeSyXEKP2Y,flipping pancake,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\sIeSyXEKP2Y_000000_000010.mp4
NgGEIJHhlhI,shot put,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\NgGEIJHhlhI_000003_000013.mp4
wYllN3fW8v8,spraying,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\wYllN3fW8v8_000092_000102.mp4
sHlShj8o9MU,texting,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\sHlShj8o9MU_000002_000012.mp4
EPoyJ50sjmI,shot put,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\EPoyJ50sjmI_000053_000063.mp4
iuPBDibzaIc,dying hair,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\iuPBDibzaIc_000174_000184.mp4
-D0Ehift5UA,stretching leg,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\-D0Ehift5UA_000044_000054.mp4
XU4yGpoOAFc,playing kickball,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\XU4yGpoOAFc_000381_000391.mp4
5OcriTedY7M,playing clarinet,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\5OcriTedY7M_000161_000171.mp4
-P-yHNnMUyo,situp,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\-P-yHNnMUyo_000002_000012.mp4
-kbnAxb3PzQ,riding camel,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\-kbnAxb3PzQ_000008_000018.mp4
TLTdjnr9FFo,fixing hair,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\TLTdjnr9FFo_000060_000070.mp4
ocdF0yi2rqo,playing clarinet,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\ocdF0yi2rqo_000042_000052.mp4
LBlXTHy8ogg,ripping paper,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\LBlXTHy8ogg_000004_000014.mp4
8hyh0Cr4rz4,writing,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\8hyh0Cr4rz4_000386_000396.mp4
pem8BpCspUM,playing kickball,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\pem8BpCspUM_000001_000011.mp4
F5OLkwa643M,situp,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\F5OLkwa643M_000025_000035.mp4
YB431uy17mg,stretching leg,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\YB431uy17mg_000001_000011.mp4
zdmVHu-Mnv0,golf driving,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\zdmVHu-Mnv0_000183_000193.mp4
b3Mv24TWdXg,situp,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\b3Mv24TWdXg_000026_000036.mp4
skId7c-pdRs,golf driving,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\skId7c-pdRs_000004_000014.mp4
uRfTfKgX9V4,playing ice hockey,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\uRfTfKgX9V4_000102_000112.mp4
CuBH9zDaHmw,stretching leg,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\CuBH9zDaHmw_000003_000013.mp4
lRC7bF9SYrY,baking cookies,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\lRC7bF9SYrY_000128_000138.mp4
YqGpH24RZqo,cooking chicken,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\YqGpH24RZqo_000131_000141.mp4
tNsYfPQBJDU,cooking chicken,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\tNsYfPQBJDU_000145_000155.mp4
diMPclOCfAY,ripping paper,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\diMPclOCfAY_000046_000056.mp4
jJyCW2zkRVQ,writing,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\jJyCW2zkRVQ_000647_000657.mp4
0EpoMAmeJIw,baking cookies,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\0EpoMAmeJIw_000033_000043.mp4
YXvvpkoRbU0,situp,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\YXvvpkoRbU0_000078_000088.mp4
HqVupuaRe4E,playing clarinet,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\HqVupuaRe4E_000082_000092.mp4
PEkq7uEh4Sc,situp,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\PEkq7uEh4Sc_000032_000042.mp4
ZRJRzGrCsUI,riding camel,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\ZRJRzGrCsUI_000078_000088.mp4
EPeo28ZWlCM,balloon blowing,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\EPeo28ZWlCM_000060_000070.mp4
vF62BoLDtAY,wrapping present,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\vF62BoLDtAY_000055_000065.mp4
EDXJUW5Ko0k,golf driving,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\EDXJUW5Ko0k_000055_000065.mp4
WZ-yUQvj55g,dying hair,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\WZ-yUQvj55g_000305_000315.mp4
YDnDo6jk1gQ,wrapping present,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\YDnDo6jk1gQ_000161_000171.mp4
ZZz0SnM-Fbw,dying hair,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\ZZz0SnM-Fbw_000188_000198.mp4
1t5-ldt9oe4,situp,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\1t5-ldt9oe4_000000_000010.mp4
y0-cfYx5Vl4,wrapping present,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\y0-cfYx5Vl4_000206_000216.mp4
9RQd8HwsBC0,writing,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\9RQd8HwsBC0_000527_000537.mp4
YitfVgoqdno,texting,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\YitfVgoqdno_000063_000073.mp4
rvvKYszyT6I,playing ice hockey,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\rvvKYszyT6I_000002_000012.mp4
pt1cxv3U94k,baking cookies,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\pt1cxv3U94k_000651_000661.mp4
51U-fE1HuJQ,writing,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\51U-fE1HuJQ_000141_000151.mp4
YI4rxAdGxZ4,dying hair,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\YI4rxAdGxZ4_000057_000067.mp4
KM3ntWHovQI,baking cookies,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\KM3ntWHovQI_000060_000070.mp4
MHUcl8lnP2o,cooking chicken,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\MHUcl8lnP2o_000136_000146.mp4
WP9WBW8oFho,texting,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\WP9WBW8oFho_000026_000036.mp4
iziwxLO9iYk,playing clarinet,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\iziwxLO9iYk_000054_000064.mp4
opo8Dr0oTXI,shot put,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\opo8Dr0oTXI_000001_000011.mp4
wAtIKGtdvwg,playing ice hockey,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\wAtIKGtdvwg_000050_000060.mp4
B2cFdw-MvHU,texting,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\B2cFdw-MvHU_000020_000030.mp4
ButR3tCWyg0,balloon blowing,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\ButR3tCWyg0_000275_000285.mp4
4fOqzW7l9IQ,baking cookies,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\4fOqzW7l9IQ_000017_000027.mp4
tv8drdaRWL8,situp,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\tv8drdaRWL8_000070_000080.mp4
7SFIERp8KAc,writing,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\7SFIERp8KAc_000018_000028.mp4
GQJjZrdu3X4,dying hair,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\GQJjZrdu3X4_000123_000133.mp4
lzrwHWnTmFw,texting,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\lzrwHWnTmFw_000013_000023.mp4
B2zPsSQAFJ0,playing clarinet,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\B2zPsSQAFJ0_000009_000019.mp4
ZPF4MXkbpRk,situp,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\ZPF4MXkbpRk_000016_000026.mp4
ShYm5g8j17U,stretching leg,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\ShYm5g8j17U_000122_000132.mp4
JJE0DqfVqdE,playing ice hockey,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\JJE0DqfVqdE_000013_000023.mp4
0taRnclytGA,dying hair,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\0taRnclytGA_000148_000158.mp4
6V1mLBmGpTg,hopscotch,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\6V1mLBmGpTg_000012_000022.mp4
mWjQ00Oqr5U,riding camel,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\mWjQ00Oqr5U_000029_000039.mp4
hqwCWdrZBdA,fixing hair,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\hqwCWdrZBdA_000002_000012.mp4
z19qtox7r18,stretching leg,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\z19qtox7r18_000155_000165.mp4
gv5nr0EDwXM,golf driving,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\gv5nr0EDwXM_000041_000051.mp4
WDPZikZoXys,wrapping present,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\WDPZikZoXys_000033_000043.mp4
yEy-DkTtVYo,playing ice hockey,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\yEy-DkTtVYo_000002_000012.mp4
Y01G3VHM2D0,wrapping present,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\Y01G3VHM2D0_000199_000209.mp4
RcgphVQBdSo,shot put,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\RcgphVQBdSo_000009_000019.mp4
1XtdtLcNCt8,baking cookies,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\1XtdtLcNCt8_000180_000190.mp4
ZlDKTirCtt8,cooking chicken,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\ZlDKTirCtt8_000146_000156.mp4
LVaKbtazxL0,balloon blowing,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\LVaKbtazxL0_000120_000130.mp4
7yPdPhJSUS0,riding camel,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\7yPdPhJSUS0_000021_000031.mp4
Fp9sKHw8PUs,texting,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\Fp9sKHw8PUs_000096_000106.mp4
PHYZF3rWpo4,riding camel,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\PHYZF3rWpo4_000000_000010.mp4
eB4MgjBmv1c,playing clarinet,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\eB4MgjBmv1c_000272_000282.mp4
FZxJazgJoHI,wrapping present,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\FZxJazgJoHI_000106_000116.mp4
9RpsT49Hc7c,ripping paper,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\9RpsT49Hc7c_000025_000035.mp4
rydmsNIFyyo,golf driving,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\rydmsNIFyyo_000102_000112.mp4
RdymYtmQh9s,cooking chicken,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\RdymYtmQh9s_000509_000519.mp4
HPIH5n9g3Qc,riding camel,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\HPIH5n9g3Qc_000019_000029.mp4
QPeO-h-vwn8,dying hair,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\QPeO-h-vwn8_000454_000464.mp4
DKdeK8j32Rg,fixing hair,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\DKdeK8j32Rg_000110_000120.mp4
qlF-kz1rJSc,situp,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\qlF-kz1rJSc_000009_000019.mp4
JjafjetxWME,stretching leg,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\JjafjetxWME_000056_000066.mp4
Wpmsa1FgQlc,golf driving,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\Wpmsa1FgQlc_000000_000010.mp4
O2QMsHQbSTI,playing ice hockey,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\O2QMsHQbSTI_000094_000104.mp4
cSxwVc8xNSk,flipping pancake,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\cSxwVc8xNSk_000004_000014.mp4
vl0arG1714s,riding camel,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\vl0arG1714s_000017_000027.mp4
C5KcdwGSvbw,baking cookies,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\C5KcdwGSvbw_000102_000112.mp4
dymIYVS1Qa4,playing ice hockey,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\dymIYVS1Qa4_000008_000018.mp4
t9RnwJOcy4c,dying hair,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\t9RnwJOcy4c_000263_000273.mp4
dGt-ZPeJ4r0,shot put,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\dGt-ZPeJ4r0_000000_000010.mp4
Pzl6sd3lQ9E,shot put,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\Pzl6sd3lQ9E_000004_000014.mp4
pusnoxTydas,ripping paper,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\pusnoxTydas_000014_000024.mp4
hjNWF7QelNY,stretching leg,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\hjNWF7QelNY_000033_000043.mp4
AQyagXtC6k4,texting,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\AQyagXtC6k4_000002_000012.mp4
z8XrhkqIlHQ,balloon blowing,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\z8XrhkqIlHQ_000054_000064.mp4
QWRWw4Ger-o,dying hair,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\QWRWw4Ger-o_000160_000170.mp4
8nryYWivhoY,playing clarinet,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\8nryYWivhoY_000040_000050.mp4
OgLiC3IoSr0,situp,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\OgLiC3IoSr0_000061_000071.mp4
Bni3X9c9JSI,playing clarinet,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\Bni3X9c9JSI_000006_000016.mp4
GfQIkA9rxxs,baking cookies,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\GfQIkA9rxxs_000075_000085.mp4
j5DLjPVDotg,shot put,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\j5DLjPVDotg_000002_000012.mp4
ySJhi02LFeo,fixing hair,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\ySJhi02LFeo_000002_000012.mp4
i6C734LA1Ug,stretching leg,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\i6C734LA1Ug_000009_000019.mp4
AhyEJHasue8,balloon blowing,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\AhyEJHasue8_000047_000057.mp4
IRm6dZab4yo,shot put,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\IRm6dZab4yo_000003_000013.mp4
rK2w3AM-LjI,riding camel,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\rK2w3AM-LjI_000025_000035.mp4
srhyr4NrrJg,playing clarinet,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\srhyr4NrrJg_000258_000268.mp4
02QplMWeNhU,cooking chicken,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\02QplMWeNhU_000158_000168.mp4
gu3uGPZvQkc,baking cookies,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\gu3uGPZvQkc_000780_000790.mp4
CT1EG4spwdc,hopscotch,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\CT1EG4spwdc_000003_000013.mp4
SfAv3T06gJQ,golf driving,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\SfAv3T06gJQ_000003_000013.mp4
LJwHUFORWbk,playing ice hockey,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\LJwHUFORWbk_000170_000180.mp4
